id,fopt,freq,fts,machine,memory,natoms,nbasis,nproc,popt,sp,runtime
li1b.trestles.sdsc.teragrid.org.2581279.150419,1,1,0,1,16000,36,917,16,0,0,2141243
ACa1l3.trestles.sdsc.teragrid.org.2539444.150311,1,1,0,1,16000,39,483,16,0,0,107703
mz8.trestles.sdsc.teragrid.org.2577010.150414,1,1,0,1,8000,64,643,16,0,0,150125
dh1er1sf.comet.sdsc.xsede.org.614955.150626,0,1,0,3,1000,12,119,16,0,0,318
dav_ts_2ph_tol_mpw_freq.comet.sdsc.xsede.org.595497.150613,0,1,0,3,1000,38,349,16,0,0,8243
nc15.trestles.sdsc.teragrid.org.2552239.150327,0,0,0,1,1000,4,279,16,0,1,148750
nb9.comet.sdsc.xsede.org.562495.150525,1,0,0,3,1000,7,262,16,0,0,2335
AMg1m5_m.comet.sdsc.xsede.org.586641.150608,1,1,0,3,16000,51,590,16,0,0,129472
dh1ep2.comet.sdsc.xsede.org.572653.150531,1,1,0,3,1000,24,221,16,0,0,3348
nm3.comet.sdsc.xsede.org.1306025.151123,1,1,0,3,1000,3,136,16,0,0,5878
py3w.comet.sdsc.xsede.org.748889.150806,1,1,0,3,8000,47,484,16,0,0,44070
mz2.comet.sdsc.xsede.org.670957.150707,1,1,0,3,8000,60,845,16,0,0,421587
y5.trestles.sdsc.teragrid.org.2487352.150211,1,1,0,1,1000,20,222,0,0,0,5569
ts2222.gordon.sdsc.edu.1966650.150324,0,1,1,2,0,11,69,0,0,0,165
mr50.comet.sdsc.xsede.org.530899.150508,1,1,0,3,8000,71,828,16,0,0,96227
rb_A_2.trestles.sdsc.teragrid.org.2583610.150423,1,0,0,1,16000,34,861,16,0,0,1730627
dh3p4sf.comet.sdsc.xsede.org.592383.150611,0,1,0,3,1000,27,240,16,0,0,1587
bm27.comet.sdsc.xsede.org.738998.150801,1,0,0,3,8000,32,425,16,0,0,804837
nm37d.comet.sdsc.xsede.org.553587.150519,1,0,0,3,1000,7,250,16,0,0,4041
bk7.comet.sdsc.xsede.org.752760.150808,1,0,0,3,8000,46,678,16,0,0,249327
dh2et4sf.comet.sdsc.xsede.org.590220.150610,0,1,0,3,1000,27,240,16,0,0,2049
yu1cisc.comet.sdsc.xsede.org.754134.150809,1,1,0,3,8000,19,309,16,0,0,9082
n10s.comet.sdsc.xsede.org.1368735.151212,1,1,0,3,1000,5,168,16,0,0,563
mr23.comet.sdsc.xsede.org.530822.150508,1,1,0,3,8000,68,782,16,0,0,312032
Cyc_b3.gordon.sdsc.edu.2044318.150508,1,1,0,2,8000,32,336,16,0,0,3239
mn33.comet.sdsc.xsede.org.516970.150430,1,1,0,3,8000,51,648,16,0,0,44751
mn48.comet.sdsc.xsede.org.628907.150630,0,0,0,3,8000,38,414,16,0,1,2722
6CA.trestles.sdsc.teragrid.org.2434623.150103,1,1,0,1,16000,58,583,16,0,0,2105741
n4s.comet.sdsc.xsede.org.1313198.151125,1,1,0,3,1000,5,124,16,0,0,683
p11sf.comet.sdsc.xsede.org.612104.150623,0,1,0,3,1000,24,217,16,0,0,1192
nb37.comet.sdsc.xsede.org.1265432.151113,1,0,0,3,1000,7,292,16,0,0,10627
mr78.comet.sdsc.xsede.org.649449.150704,0,0,0,3,8000,41,433,16,0,1,3540
dh1et1.comet.sdsc.xsede.org.573731.150601,0,1,1,3,1000,24,221,16,0,0,3980
mk15.comet.sdsc.xsede.org.595861.150613,1,0,0,3,8000,56,601,16,0,0,121189
9TS1.trestles.sdsc.teragrid.org.2510857.150220,0,1,0,1,16000,63,606,16,0,0,365676
mk77.gordon.sdsc.edu.2043039.150507,1,0,0,2,12000,69,658,16,0,0,45419
mh23.comet.sdsc.xsede.org.511858.150427,1,1,0,3,8000,62,622,16,0,0,42557
dh1tt4sf.comet.sdsc.xsede.org.600780.150616,0,1,0,3,1000,24,221,16,0,0,1595
p22sf.comet.sdsc.xsede.org.612105.150623,0,1,0,3,1000,24,217,16,0,0,1170
n3s.comet.sdsc.xsede.org.1363875.151211,1,1,0,3,1000,5,256,16,0,0,1195
mm5.comet.sdsc.xsede.org.515543.150429,1,0,0,3,8000,62,622,16,0,0,203747
na5_14.comet.sdsc.xsede.org.544704.150515,1,1,0,3,5000,7,126,16,0,0,8359
nm4p.comet.sdsc.xsede.org.1306049.151123,1,1,0,3,1000,3,136,16,0,0,11521
h_dv3.trestles.sdsc.teragrid.org.2532800.150303,1,0,0,1,8000,32,476,16,0,0,156734
dh1t4nbo.comet.sdsc.xsede.org.609512.150622,0,0,0,3,1000,24,221,16,0,1,183
dh3t4sf.comet.sdsc.xsede.org.629410.150630,0,1,0,3,1000,27,240,16,0,0,1683
n47.comet.sdsc.xsede.org.593966.150612,1,1,0,3,1000,7,324,16,0,0,10286
dh1t1opt.comet.sdsc.xsede.org.605270.150618,0,1,1,3,1000,24,221,16,0,0,13057
dk3.comet.sdsc.xsede.org.741922.150803,1,0,0,3,8000,47,730,16,0,0,443802
gy1.comet.sdsc.xsede.org.738687.150801,1,1,0,3,8000,44,537,16,0,0,29932
ds58.trestles.sdsc.teragrid.org.2525103.150225,1,1,0,1,8000,118,365,16,0,0,151186
CaN1o.trestles.sdsc.teragrid.org.2514431.150222,1,1,0,1,8000,7,147,16,0,0,427
mk52.comet.sdsc.xsede.org.523838.150505,1,0,0,3,12000,53,522,16,0,0,13174
dh2tp1.gordon.sdsc.edu.2091291.150609,1,1,0,2,1000,27,240,16,0,0,5181
fa14si.comet.sdsc.xsede.org.625852.150629,1,1,0,3,8000,10,376,16,0,0,48103
PCH2O.comet.sdsc.xsede.org.843696.150827,1,1,0,3,16000,13,131,16,0,0,12376
RARVM6.trestles.sdsc.teragrid.org.2489095.150211,0,1,0,1,8000,42,558,5,0,0,94737
rs5a.trestles.sdsc.teragrid.org.2542908.150315,1,1,0,1,8000,39,325,4,0,0,31414
mo18.comet.sdsc.xsede.org.628970.150630,0,0,0,3,8000,38,414,16,0,1,3262
dycohs.trestles.sdsc.teragrid.org.2464471.150129,1,1,0,1,32000,51,344,16,0,0,512801
mo27.gordon.sdsc.edu.2041374.150506,1,1,0,2,8000,55,526,16,0,0,27227
dav_ts_benz_g_geo.comet.sdsc.xsede.org.597585.150615,0,0,1,3,1000,33,300,16,0,0,8783
my24.trestles.sdsc.teragrid.org.2577213.150414,1,1,0,1,8000,51,496,16,0,0,45236
r72.trestles.sdsc.teragrid.org.2499709.150217,1,0,0,1,8000,64,665,16,0,0,891101
mj17.comet.sdsc.xsede.org.516068.150429,1,0,0,3,12000,76,810,16,0,0,241590
nan4.comet.sdsc.xsede.org.868256.150828,1,1,0,3,8000,16,204,4,0,0,1025
t3nsf.comet.sdsc.xsede.org.609464.150622,0,1,0,3,1000,24,217,16,0,0,1212
nr65.trestles.sdsc.teragrid.org.2515723.150222,1,0,0,1,8000,49,501,16,0,0,1731028
mm10.comet.sdsc.xsede.org.606030.150619,1,1,0,3,8000,40,505,16,0,0,52935
AMg1m7_m.comet.sdsc.xsede.org.586646.150608,1,1,0,3,16000,51,590,16,0,0,161557
mx22.trestles.sdsc.teragrid.org.2577383.150414,1,1,0,1,8000,43,441,16,0,0,49075
dh2tt4sfirc.comet.sdsc.xsede.org.590302.150610,0,0,0,0,1000,27,240,16,0,0,117305
r1.trestles.sdsc.teragrid.org.2447974.150116,0,0,0,1,8000,49,501,16,0,1,11105
RCb31.comet.sdsc.xsede.org.868662.150828,1,1,0,3,16000,13,118,16,0,0,2079
nw48.comet.sdsc.xsede.org.563476.150526,1,1,0,3,1000,7,324,16,0,0,28967
dh1p4sf.comet.sdsc.xsede.org.613663.150625,0,1,0,3,1000,24,221,16,0,0,1218
ns5.trestles.sdsc.teragrid.org.2583492.150423,1,1,0,1,1000,7,298,16,0,0,17916
mk37.comet.sdsc.xsede.org.596691.150614,1,0,0,3,8000,37,364,16,0,0,56912
9CA.trestles.sdsc.teragrid.org.2539379.150311,1,1,0,1,16000,63,606,16,0,0,127391
1Na_bp_1a.comet.sdsc.xsede.org.564205.150526,1,1,0,3,16000,36,416,16,0,0,25887
nf37d.comet.sdsc.xsede.org.1266418.151113,0,1,0,3,2000,7,292,16,0,0,38397
mq85.comet.sdsc.xsede.org.631233.150701,0,0,0,3,8000,41,433,16,0,1,3484
mg43.comet.sdsc.xsede.org.577850.150603,1,0,0,3,8000,60,592,16,0,0,365195
natr.comet.sdsc.xsede.org.539542.150511,1,1,0,3,0,3,54,0,0,0,8
mt10.comet.sdsc.xsede.org.543076.150514,1,1,0,3,8000,35,448,16,0,0,29078
md1.comet.sdsc.xsede.org.556057.150520,1,1,0,3,8000,41,256,16,0,0,15577
md2.comet.sdsc.xsede.org.574063.150601,1,0,0,3,8000,63,607,6,0,0,150148
mr63.comet.sdsc.xsede.org.649406.150704,0,0,0,3,8000,41,433,16,0,1,3670
dh3t4.comet.sdsc.xsede.org.581701.150605,0,1,1,3,1000,27,240,16,0,0,11379
dav_r_ph_tol_mpw_geo.gordon.sdsc.edu.2091223.150609,1,0,0,2,1000,31,270,16,0,0,4754
r75.trestles.sdsc.teragrid.org.2499811.150217,1,0,0,1,8000,64,665,16,0,0,549536
nt11.trestles.sdsc.teragrid.org.2550531.150325,1,0,0,1,1000,3,206,16,0,0,14327
default_job.comet.sdsc.xsede.org.567671.150528,1,0,0,3,500,3,19,1,0,0,2
mb17.comet.sdsc.xsede.org.697665.150718,0,0,0,3,8000,38,422,16,0,1,3421
dh4tt1sf.comet.sdsc.xsede.org.835668.150825,0,1,0,3,1000,30,259,16,0,0,2541
md52.comet.sdsc.xsede.org.559714.150522,1,0,0,3,8000,60,588,6,0,0,178222
dh3et3sf.comet.sdsc.xsede.org.631420.150701,0,1,0,3,1000,27,240,16,0,0,1999
MetAM2S.trestles.sdsc.teragrid.org.2486922.150211,1,1,0,1,8000,30,242,4,0,0,6190
hy2.comet.sdsc.xsede.org.738701.150801,1,1,0,3,8000,60,845,16,0,0,383155
dh4r2opt.comet.sdsc.xsede.org.644377.150702,1,1,0,3,1000,15,121,16,0,0,240
na_2a_b3_bp.comet.sdsc.xsede.org.572444.150531,1,1,0,3,16000,34,380,16,0,0,9181
na5f11.trestles.sdsc.teragrid.org.2548964.150323,0,1,0,1,5000,7,126,16,0,0,520
nc11.comet.sdsc.xsede.org.593982.150612,0,0,0,3,2000,7,262,16,0,1,45433
ds29.trestles.sdsc.teragrid.org.2521474.150224,1,1,0,1,8000,54,170,16,0,0,11613
mb41.comet.sdsc.xsede.org.698213.150718,0,0,0,3,8000,38,422,16,0,1,3064
mh8.comet.sdsc.xsede.org.511843.150427,1,1,0,3,8000,62,764,16,0,0,53468
na5f7.trestles.sdsc.teragrid.org.2548958.150323,0,1,0,1,5000,7,126,16,0,0,574
3k_2b_b3_e.comet.sdsc.xsede.org.570088.150529,0,0,0,3,8000,36,429,16,0,1,5385
n11.comet.sdsc.xsede.org.1364337.151211,1,1,0,3,1000,5,256,16,0,0,6056
mo26.gordon.sdsc.edu.2041373.150506,1,1,0,2,8000,55,526,16,0,0,29997
hAMg1i2_s.comet.sdsc.xsede.org.649427.150704,1,1,0,3,16000,39,470,16,0,0,81290
mn50.comet.sdsc.xsede.org.628909.150630,0,0,0,3,8000,38,414,16,0,1,2726
mw16.trestles.sdsc.teragrid.org.2577175.150414,1,1,0,1,8000,59,573,16,0,0,89073
dh1tsf.comet.sdsc.xsede.org.555916.150520,0,1,0,3,1000,24,217,4,0,0,925
rs30.trestles.sdsc.teragrid.org.2540784.150313,1,1,0,1,8000,47,406,4,0,0,44562
nt9.comet.sdsc.xsede.org.648900.150703,0,0,0,3,2000,6,320,16,0,1,255975
n20.comet.sdsc.xsede.org.1272897.151116,0,0,0,3,2000,7,330,16,0,1,95350
mm20.comet.sdsc.xsede.org.606047.150619,1,1,0,3,8000,52,733,16,0,0,991443
mq51.comet.sdsc.xsede.org.631287.150701,0,0,0,3,8000,41,433,16,0,1,3347
CH3SClH2Om.trestles.sdsc.teragrid.org.2538307.150310,1,1,0,1,16000,9,145,16,0,0,27697
ma36.comet.sdsc.xsede.org.697512.150718,0,0,0,3,8000,38,422,16,0,1,3102
mz36.comet.sdsc.xsede.org.554024.150519,1,0,0,3,8000,52,546,16,0,0,186219
AMg1e4_m.comet.sdsc.xsede.org.596766.150614,1,1,0,3,16000,51,590,16,0,0,32862
n22f.comet.sdsc.xsede.org.868162.150828,1,0,0,3,2000,7,187,16,0,0,44784
na3_dz.comet.sdsc.xsede.org.581195.150605,0,1,0,3,5000,5,115,16,0,0,3701
nan3.comet.sdsc.xsede.org.909009.150830,1,1,0,3,8000,14,180,4,0,0,734
TS1m.comet.sdsc.xsede.org.826070.150821,1,1,0,3,16000,10,154,16,0,0,17940
mk76.comet.sdsc.xsede.org.614328.150625,1,1,0,3,8000,44,443,16,0,0,11370
nanmN2.comet.sdsc.xsede.org.982394.150911,1,1,0,3,8000,14,180,4,0,0,581
dav_r_2ph_tol_mpw_freq.comet.sdsc.xsede.org.597628.150615,0,1,0,3,1000,44,387,16,0,0,11312
ms29.comet.sdsc.xsede.org.629543.150630,1,1,0,3,8000,46,603,16,0,0,30348
nan1-.comet.sdsc.xsede.org.867951.150828,1,1,0,3,8000,18,204,4,0,0,2234
AMg1o4_m.comet.sdsc.xsede.org.586656.150608,1,1,0,3,16000,51,590,16,0,0,79871
cs5a_test_1_b3_ee_xqc.comet.sdsc.xsede.org.590759.150610,0,0,0,3,8000,36,407,16,0,1,12821
dh3et1irc.comet.sdsc.xsede.org.631407.150701,0,0,0,0,1000,27,240,16,0,0,111571
vd4.trestles.sdsc.teragrid.org.2486706.150210,1,0,0,1,8000,61,646,16,0,0,375924
mz51.comet.sdsc.xsede.org.544453.150515,1,0,0,3,8000,100,1035,16,0,0,632928
add1-H2O-1ircb3.trestles.sdsc.teragrid.org.2578135.150415,0,1,0,1,16000,13,422,16,0,0,341767
nb2c.comet.sdsc.xsede.org.1312209.151125,0,0,0,3,1000,3,92,16,0,1,534
AKP2.comet.sdsc.xsede.org.562323.150525,1,1,0,3,9000,104,1168,16,0,0,230676
kl5.comet.sdsc.xsede.org.689729.150715,1,0,0,3,8000,47,458,16,0,0,125318
ACa1g4_5.trestles.sdsc.teragrid.org.2549152.150323,1,1,0,1,16000,51,603,16,0,0,166019
fa6.comet.sdsc.xsede.org.595426.150613,1,1,0,3,8000,10,376,16,0,0,47965
ma39.comet.sdsc.xsede.org.697515.150718,0,0,0,3,8000,38,422,16,0,1,1872
kn6.comet.sdsc.xsede.org.689760.150715,1,0,0,3,8000,47,561,16,0,0,194232
r56.trestles.sdsc.teragrid.org.2499446.150217,1,0,0,1,8000,49,501,16,0,0,292548
ma21.comet.sdsc.xsede.org.695471.150717,0,0,0,3,8000,38,422,16,0,1,3169
n5.comet.sdsc.xsede.org.1309241.151124,1,1,0,3,1000,3,92,16,0,0,844
mf3.comet.sdsc.xsede.org.512025.150427,1,1,0,3,8000,44,417,16,0,0,14265
mz18.comet.sdsc.xsede.org.545768.150515,1,0,0,3,8000,66,639,16,0,0,198280
na4f4.trestles.sdsc.teragrid.org.2548971.150323,0,1,0,1,5000,6,108,16,0,0,520
mu6.comet.sdsc.xsede.org.548977.150518,1,0,0,3,8000,35,450,16,0,0,143242
nm5pt.comet.sdsc.xsede.org.1311043.151124,1,1,0,3,1000,3,92,16,0,0,8035
hMg_3.comet.sdsc.xsede.org.649500.150704,1,1,0,3,8000,7,134,16,0,0,1954
mg24.comet.sdsc.xsede.org.511987.150427,1,1,0,3,8000,49,488,16,0,0,26759
mn19.trestles.sdsc.teragrid.org.2579839.150416,1,1,0,1,8000,101,982,16,0,0,398771
MS3.trestles.sdsc.teragrid.org.2510271.150220,1,1,0,1,16000,10,106,16,0,0,61292
nan5.comet.sdsc.xsede.org.824811.150821,1,1,0,3,8000,18,204,4,0,0,825
mk2.comet.sdsc.xsede.org.516604.150430,1,0,0,3,12000,53,522,16,0,0,107857
pd5.comet.sdsc.xsede.org.697350.150718,1,1,0,3,8000,88,840,16,0,0,29350
mg23.comet.sdsc.xsede.org.511986.150427,1,1,0,3,8000,46,473,16,0,0,28725
n10s.comet.sdsc.xsede.org.1371084.151214,1,1,0,3,1000,5,168,16,0,0,561
mb34.comet.sdsc.xsede.org.697697.150718,0,0,0,3,8000,38,422,16,0,1,3221
nt3opt.comet.sdsc.xsede.org.1010936.150915,0,1,1,3,1000,24,217,16,0,0,23314
dh1t3opt.comet.sdsc.xsede.org.609446.150622,0,1,1,3,1000,24,221,16,0,0,10168
nc1.comet.sdsc.xsede.org.1308616.151124,0,0,0,3,1000,3,136,16,0,1,2003
default_job.comet.sdsc.xsede.org.540386.150513,1,0,0,3,500,3,19,1,0,0,2
n2a.comet.sdsc.xsede.org.1373988.151215,1,1,0,3,1000,5,212,16,0,0,4600
mr77.comet.sdsc.xsede.org.649448.150704,0,0,0,3,8000,41,433,16,0,1,3545
na.comet.sdsc.xsede.org.1318417.151127,1,1,0,3,1000,5,124,16,0,0,701
ETO2+menthyl-b3s.comet.sdsc.xsede.org.538300.150509,1,0,0,3,0,70,543,0,0,0,35818
dh3et2sf.comet.sdsc.xsede.org.595187.150612,0,1,0,3,1000,27,240,16,0,0,1896
mmj8.trestles.sdsc.teragrid.org.2576084.150413,3,0,0,1,8000,43,437,16,0,0,1526923
mn17.trestles.sdsc.teragrid.org.2579837.150416,1,1,0,1,8000,101,982,16,0,0,394916
dypo1.trestles.sdsc.teragrid.org.2449301.150119,1,1,0,1,32000,64,428,16,0,0,439084
nt61.trestles.sdsc.teragrid.org.2551454.150326,1,1,0,1,1000,2,133,16,0,0,47951
7TS1.trestles.sdsc.teragrid.org.2435740.150103,0,0,1,1,16000,40,426,16,0,0,99266
mo15.comet.sdsc.xsede.org.628966.150630,0,0,0,3,8000,38,414,16,0,1,3286
ma14.comet.sdsc.xsede.org.555865.150519,1,0,0,3,8000,41,433,16,0,0,255209
vd11.trestles.sdsc.teragrid.org.2486741.150210,1,0,0,1,8000,62,622,16,0,0,353937
na4_t3_12.trestles.sdsc.teragrid.org.2439017.150107,1,1,0,1,5000,6,180,12,0,0,52506
mz49.comet.sdsc.xsede.org.544448.150515,1,1,0,3,8000,68,820,16,0,0,240450
dh1ep3opt.comet.sdsc.xsede.org.613672.150625,1,1,0,3,1000,24,221,16,0,0,3736
nb1z.comet.sdsc.xsede.org.1317780.151127,0,0,0,3,1000,5,124,16,0,1,2217
mb32.comet.sdsc.xsede.org.558046.150521,1,0,0,3,8000,41,441,16,0,0,487862
nb2a.comet.sdsc.xsede.org.1312207.151125,0,0,0,3,1000,3,92,16,0,1,176
dh3et3.comet.sdsc.xsede.org.592480.150611,0,1,1,3,1000,27,240,16,0,0,5967
kg8.comet.sdsc.xsede.org.691947.150716,0,1,0,3,8000,46,626,16,0,0,80959
mh79.comet.sdsc.xsede.org.584394.150607,1,1,0,3,8000,46,473,16,0,0,39299
km7.comet.sdsc.xsede.org.689743.150715,1,0,0,3,8000,46,514,16,0,0,67874
mt17.comet.sdsc.xsede.org.660092.150706,1,1,0,3,8000,92,704,16,0,0,31125
dh4t2sf.comet.sdsc.xsede.org.592784.150611,0,1,0,3,1000,30,259,16,0,0,2112
nf44.comet.sdsc.xsede.org.563493.150526,1,1,0,3,1000,7,324,16,0,0,23580
ms45.comet.sdsc.xsede.org.526264.150506,1,0,0,3,8000,56,515,16,0,0,159065
mh83.comet.sdsc.xsede.org.584488.150607,1,1,0,3,8000,49,488,16,0,0,20666
mc38.comet.sdsc.xsede.org.557668.150520,0,0,0,3,8000,43,437,16,0,1,3776
bm49.comet.sdsc.xsede.org.739049.150801,1,0,0,3,8000,35,448,16,0,0,64150
md57.comet.sdsc.xsede.org.559744.150522,1,0,0,3,8000,72,755,6,0,0,107012
dh3et2.comet.sdsc.xsede.org.592479.150611,0,1,1,3,1000,27,240,16,0,0,4532
C2F2_lin.trestles.sdsc.teragrid.org.2451854.150121,1,1,0,1,5000,4,72,12,0,0,180
mb44.comet.sdsc.xsede.org.698218.150718,0,0,0,3,8000,38,422,16,0,1,3199
dh3et3sf.comet.sdsc.xsede.org.595199.150612,0,1,0,3,1000,27,240,16,0,0,2025
dav_r_un_xyl_mpw_freq.comet.sdsc.xsede.org.587109.150608,0,1,0,3,1000,21,172,16,0,0,960
mj16.comet.sdsc.xsede.org.516067.150429,1,0,0,3,8000,102,1031,16,0,0,706729
default_job.blacklight.psc.teragrid.org.453942.150505,1,1,0,0,0,3,54,0,0,0,252
hMg3.comet.sdsc.xsede.org.586444.150608,1,1,0,3,16000,45,482,16,0,0,34889
py.comet.sdsc.xsede.org.749674.150806,1,1,0,3,8000,11,100,16,0,0,206
rb_A2.trestles.sdsc.teragrid.org.2580730.150418,1,0,0,1,16000,34,291,16,0,0,69367
natr.comet.sdsc.xsede.org.588103.150609,1,0,0,3,500,3,19,1,0,0,2
mq61.comet.sdsc.xsede.org.631308.150701,0,0,0,3,8000,41,433,16,0,1,3267
mc44.comet.sdsc.xsede.org.558309.150521,1,0,0,3,8000,43,437,16,0,0,250318
CaN1c.trestles.sdsc.teragrid.org.2514286.150222,1,1,0,1,8000,7,163,16,0,0,2751
bm55.comet.sdsc.xsede.org.739057.150801,1,0,0,3,8000,35,448,16,0,0,84438
mg22.comet.sdsc.xsede.org.571767.150530,1,0,0,3,8000,46,460,16,0,0,102977
dv4.trestles.sdsc.teragrid.org.2520655.150224,1,0,0,1,2000,32,476,2,0,0,129539
mm17.comet.sdsc.xsede.org.606044.150619,1,1,0,3,8000,52,733,16,0,0,745920
n1a.comet.sdsc.xsede.org.1390193.151220,1,1,0,3,1000,5,124,16,0,0,7529
dh4ep3sf.comet.sdsc.xsede.org.868010.150828,0,1,0,3,1000,30,259,16,0,0,2615
nf7.comet.sdsc.xsede.org.597748.150615,0,0,0,3,2000,7,298,16,0,1,85088
mj30.trestles.sdsc.teragrid.org.2499981.150217,0,0,0,1,8000,43,437,16,0,6,58464
9INb.trestles.sdsc.teragrid.org.2441638.150110,1,1,0,1,16000,63,606,16,0,0,165113
mm20.comet.sdsc.xsede.org.515953.150429,1,0,0,3,8000,62,622,16,0,0,195856
kasg.comet.sdsc.xsede.org.962205.150906,1,1,0,3,8000,45,660,16,0,0,133855
hMg4.comet.sdsc.xsede.org.586446.150608,1,1,0,3,16000,33,362,16,0,0,13876
TS1irc.gordon.sdsc.edu.1962767.150321,0,0,0,0,16000,11,181,16,0,0,7227
na3_4.comet.sdsc.xsede.org.544651.150515,1,1,0,3,5000,5,90,16,0,0,983
Li_B.trestles.sdsc.teragrid.org.2578267.150415,1,1,0,1,16000,34,310,16,0,0,32665
mi23.trestles.sdsc.teragrid.org.2588815.150426,1,1,0,1,8000,45,445,16,0,0,89423
n2a.comet.sdsc.xsede.org.1309578.151124,1,1,0,3,1000,3,92,16,0,0,320
Ca7.trestles.sdsc.teragrid.org.2510296.150220,1,1,0,1,16000,33,375,16,0,0,34813
vd5.trestles.sdsc.teragrid.org.2486707.150210,1,0,0,1,8000,61,646,16,0,0,386863
dhnt2sf.comet.sdsc.xsede.org.566206.150527,0,1,0,3,1000,24,217,16,0,0,1173
mq40.comet.sdsc.xsede.org.628750.150629,0,0,0,3,8000,41,433,16,0,1,3867
dh1tp4sf.comet.sdsc.xsede.org.572748.150531,0,1,0,3,1000,24,221,16,0,0,1501
n4a.comet.sdsc.xsede.org.1366263.151212,1,1,0,3,1000,5,168,16,0,0,2486
mc21.comet.sdsc.xsede.org.554067.150519,1,0,0,3,8000,43,437,16,0,0,51665
na1_tz.comet.sdsc.xsede.org.581204.150605,0,1,0,3,5000,3,138,16,0,0,2167
5TS.trestles.sdsc.teragrid.org.2433790.150102,0,1,1,1,16000,54,549,16,0,0,439195
hAMg1l6_s.comet.sdsc.xsede.org.649434.150704,1,1,0,3,16000,39,470,16,0,0,29205
ja2.comet.sdsc.xsede.org.727247.150728,0,2,0,3,1000,32,190,16,0,0,31092
mi10.trestles.sdsc.teragrid.org.2588797.150426,1,1,0,1,8000,53,496,16,0,0,48305
7TS1rUF.trestles.sdsc.teragrid.org.2476787.150205,1,1,0,1,20000,40,426,16,0,0,185774
dh3ep4sf.comet.sdsc.xsede.org.631402.150701,0,1,0,3,1000,27,240,16,0,0,1962
mh63.comet.sdsc.xsede.org.584350.150607,1,1,0,3,8000,43,411,16,0,0,16816
DMSH2Om1cs.trestles.sdsc.teragrid.org.2529778.150228,1,1,0,1,16000,12,372,16,0,0,643165
5c.comet.sdsc.xsede.org.1550450.160126,1,1,0,3,16000,133,1423,16,0,0,692601
AMg1m2.comet.sdsc.xsede.org.586449.150608,1,1,0,3,16000,39,470,16,0,0,15675
dh2t4sf.comet.sdsc.xsede.org.631488.150701,0,1,0,3,1000,27,240,16,0,0,1767
nm42.trestles.sdsc.teragrid.org.2572860.150410,1,0,0,1,1000,7,252,16,0,0,38707
mz23.comet.sdsc.xsede.org.546461.150515,1,0,0,3,8000,66,639,16,0,0,184615
np29a.comet.sdsc.xsede.org.566278.150527,1,0,0,3,1000,7,292,16,0,0,14549
dh2et3sf.comet.sdsc.xsede.org.644349.150702,0,1,0,3,1000,27,240,16,0,0,2083
dav_ts_246_g_geo.gordon.sdsc.edu.2091184.150609,0,0,1,2,1000,43,346,16,0,0,159328
mq29.comet.sdsc.xsede.org.628738.150629,0,0,0,3,8000,41,433,16,0,1,3475
hCa_7.comet.sdsc.xsede.org.701868.150720,1,1,0,3,8000,7,147,16,0,0,436
BaN1q.trestles.sdsc.teragrid.org.2525738.150226,1,1,0,1,8000,7,141,16,0,0,9548
mw11.trestles.sdsc.teragrid.org.2577163.150414,1,1,0,1,8000,54,170,16,0,0,11192
Te2.comet.sdsc.xsede.org.649093.150703,0,0,0,3,1000,2,100,16,0,1,502
dav_ts_1ph_g_freq.comet.sdsc.xsede.org.1027533.150916,0,1,0,3,1000,34,289,16,0,0,4034
Ca3.trestles.sdsc.teragrid.org.2510292.150220,1,1,0,1,16000,125,898,16,0,0,331573
me24.comet.sdsc.xsede.org.560356.150522,0,0,0,3,8000,28,388,0,0,1,2415
1K_bp_2.comet.sdsc.xsede.org.564197.150526,1,1,0,3,16000,65,711,16,0,0,52079
mg3.gordon.sdsc.edu.2075342.150601,1,0,0,2,8000,40,422,16,0,0,152083
mq77.comet.sdsc.xsede.org.631334.150701,0,0,0,3,8000,41,433,16,0,1,3808
dh3ep2sf.comet.sdsc.xsede.org.595148.150612,0,1,0,3,1000,27,240,16,0,0,1921
mv7.comet.sdsc.xsede.org.674227.150708,1,0,0,3,8000,53,530,16,0,0,138248
am14.comet.sdsc.xsede.org.742003.150803,1,0,0,3,8000,57,530,16,0,0,432846
Li_b3lyp.trestles.sdsc.teragrid.org.2572568.150409,1,1,0,1,16000,32,384,16,0,0,52443
mc7.comet.sdsc.xsede.org.554042.150519,1,0,0,3,8000,40,418,16,0,0,41790
ak9.comet.sdsc.xsede.org.749687.150806,1,0,0,3,8000,46,626,16,0,0,172805
na5_hf.trestles.sdsc.teragrid.org.2555414.150331,1,0,0,1,5000,7,560,10,0,0,723255
dh1er2sf.comet.sdsc.xsede.org.600262.150616,0,1,0,3,1000,12,102,16,0,0,217
fy2.trestles.sdsc.teragrid.org.2525187.150225,1,1,0,1,1000,20,183,0,0,0,4223
default_job.comet.sdsc.xsede.org.583019.150606,1,0,0,3,500,3,19,1,0,0,2
mi15.trestles.sdsc.teragrid.org.2588806.150426,1,1,0,1,8000,56,515,16,0,0,61267
mi2.comet.sdsc.xsede.org.590056.150610,1,0,0,3,8000,60,588,16,0,0,193781
mr33.comet.sdsc.xsede.org.530853.150508,1,1,0,3,8000,68,782,16,0,0,259656
na6_3.trestles.sdsc.teragrid.org.2548910.150323,1,0,0,1,5000,8,144,10,0,0,10977
